Unnamed: 0,id,text,anger,disgust,fear,joy,sadness,surprise,translated_text,emotion,length_of_class
2259,amh_train_track_a_02260,የሚገርም ነው የጭንቅ ቀን ሲደርሥባ ሥለፀሎት አወቀች ኢቺ ወራሪ ገና ሽንታቸውን በቁም ሲሸኑ እናያለን እነዚ ርህራሄ ያልፈጠረባቸው አይሁዳውያን ሁሉ,1,1,0,0,0,0,شگفت‌انگیز است که وقتی روز سختی فرا می‌رسد، ایچی درباره دعا یاد گرفت. ما هنوز بوی آن‌ها را احساس می‌کنیم در حالی که با آرامش قدم برمی‌دارند و این یهودیانی هستند که هیچ ترحمی برایشان ایجاد نشده است.,"['anger', 'disgust']",2
2260,amh_train_track_a_02261,የእናትም ጨካኝ አለ ለካ አይዞሽ አልፎ ታይዋለሽ ጀግኒት ዋናው ተስፋ አልመቁረጥሽ ነው,0,0,0,0,1,0,مادرت هم خشمگین است، اما تو را رها نمی‌کند. در نهایت دیده می‌شوی و قهرمان اصلی هستی. امیدت را از دست نداده‌ای.,['sadness'],1
2261,amh_train_track_a_02262,የባንኩ ሐላፊዎች አን ተፔጅ አይገቡም አትዋሽ በዛ ላይ ንግግግርህ ራሱ አሳፋሪ ነው,1,1,0,0,0,0,مسئولان بانک به صفحه‌ی آن تپه وارد نمی‌شوند، اتواش در این مورد صحبت می‌کند که خودش گمراه کننده است.,"['anger', 'disgust']",2
2262,amh_train_track_a_02263,እዴ ሳራየን ልቤ እስኪወልቅ ተጣድፌ እንደዚ ታደርጉኝ እ ጥሩ ነው ግን ይሄ ስራ,0,0,0,0,0,0,ایدی، سارایان، قلبم را رها کن، این‌گونه با من رفتار می‌کنی؟ خوب است اما این کار...,[],0
2263,amh_train_track_a_02264,ከባድ ነው እሥከ መቸ ዝምታው እኛ ከባድ መሳሪያ ኖራቸው አልኖራቸው ምን ያረግልናል ዝምታነውን ከቀጠሉ  በፍልሥጤም ላይ አሰየሆነ ያለው እባም ቃልም አይገልፀውም ኢላሂ እዝነትህን አውርድ አረመኔ ኢሥራኢል አዩሁዶችን ከምድር አጥፋልን ያረብብ,1,1,0,0,1,0,سخت است، تا کی سکوت ما؟ آیا سلاح‌های سنگین دارند یا ندارند؟ چه فایده‌ای برای ما دارد اگر سکوت خود را ادامه دهیم؟ در فلسطین، آنچه اتفاق می‌افتد حتی یک کلمه نیز بیان نمی‌شود. ای خدا، رحمت خود را نازل کن. اسرائیل ظالم، یهودیان را از زمین نابود کرده است.,"['anger', 'disgust', 'sadness']",3
2264,amh_train_track_a_02265,የመጽናናናት አምላክ እርሱ ያጽናናናሸ የኔ እናት በጣም ያማል 😭😭😭,0,0,0,0,1,0,خدای تسلی‌بخش، اوست که تو را آرامش می‌دهد. مادر من بسیار درد کشیده است 😭😭😭,['sadness'],1
2265,amh_train_track_a_02266,ሚሊየኖችን በጅምላ የምትጨፈጭፉ ደመጠጭወች ሰው ሞተ ብላችሁ ስታዝኑ እንደማየት የሚገርም ነገር ይኖር ይሆን,1,1,0,0,0,0,میلیون‌ها نفر را که به صورت جمعی قتل‌عام می‌کنید، وقتی کسی می‌میرد و شما غصه می‌خورید، چیز عجیبی وجود خواهد داشت.,"['anger', 'disgust']",2
2266,amh_train_track_a_02267,የሰዎችን ሰውሰራሽ ሞት በፀጋ እየተቀበሉ ሃገር መምራት እንዴት ነው ልክ ሚሆነው? ሲቀጥል አንቺን ፍፁም ፃድቅ ሌላውን ሰይጣን እያደረግሽ፤ ለኢትዮጵያ ከኔ ውጭ አሳቢ የለም አይነት ጨዋታ ይቅርብሽ።,1,0,0,0,1,0,چگونه می‌توان کشوری را با پذیرش مرگ مصنوعی مردم به لطف خدا هدایت کرد؟ در حالی که ادامه می‌دهی، تو را کاملاً عادل و دیگری را شیطان جلوه می‌دهی؛ برای اتیوپی جز من متفکر دیگری وجود ندارد، این نوع بازی را متوقف کن.,"['anger', 'sadness']",2
2267,amh_train_track_a_02268,ይሄ ፍቅር የሚባለዉ በሽታ ባሌን ቢይዛዉ ግን ከኔ ብቻ ብይዛው ብየ ተማኛዉ ባሌ ሆይ ከኔ ብቻ የፍቅር በሽታ ይያዝህ አሚን በሉ,0,0,0,0,0,0,این بیماری که عشق نامیده می‌شود، اگر همسرم را بگیرد، اما فقط مرا بگیرد، ای همسر من، تنها از من باشد که بیماری عشق تو را در بر گیرد. آمین بگو.,[],0
2268,amh_train_track_a_02269,ወታደሮች አልቀዋል አሁን የቀረው በድሮን ድንፋታ ነው የህዝብ ትግልን ማንም ምንም አያስቆመውም በግዜ እጅህን ስጥ ፍርሀት የወለደው የአብይ ድንፋታ,1,1,0,0,0,0,سربازان رفته‌اند، اکنون آنچه باقی مانده حمله پهپادهاست. مبارزه مردم را هیچ چیز متوقف نخواهد کرد. در زمان مناسب دستت را بده؛ ترسی که از حملات آبی به وجود آمده است.,"['anger', 'disgust']",2
2269,amh_train_track_a_02270,በእንዳንተ አይነት የውሽት ኦሮሞ መልካም ህዝብ አተስድብ አንተ ጁታ ተነቃብ ቀሚስህን አውልቅ ሱሪ ልበስ ኢትዮጵያን መዝረፍ እንደው የለም,0,1,0,0,0,0,با نوعی از مردم خوب اورومو مانند تو، جوتا را درآور و دامنت را بالا بزن و شلوار بپوش. اتیوپی را دزدیدن وجود ندارد.,['disgust'],1
2270,amh_train_track_a_02271,የአማራ ህዝብ ስቃይ ሞት በድሮን መጨፍጨፍ ግን አይታያችሁማ  ውሾች እናንተን ብሎ ጋዜጠኛአስመሳይ,1,1,0,0,0,0,رنج مردم امهارا، مرگ و کشتار با پهپادها، اما شما نمی‌بینید؟ سگ‌ها به شما می‌گویند، روزنامه‌نگاران را شبیه سازی کنید.,"['anger', 'disgust']",2
2271,amh_train_track_a_02272,ሁሉም ማዘጋጀት አለበት ኦርቶዶክስ ነኝ የለሁሉ።,0,0,0,0,0,0,همه چیز باید آماده شود، من ارتدکس هستم.,[],0
2272,amh_train_track_a_02273,ዘረፋ ተፈጽሞብኛል ያሉት የጋናዋ ሚኒስትር ለምን ታሰሩ?,0,0,0,0,0,0,"""وزیر گانا که گفتند مورد سرقت قرار گرفته‌اند، چرا بازداشت شدند؟""",[],0
2273,amh_train_track_a_02274,ሰው ሁሉ እንደኬምሬ ቢሆን የምር ፍቅርንም ጥላቻንም በውስጥ መያዝ ደስ ይላል የዘይነብ ፍቅር ዝም ብሎ ነው ፍጠነች በጣም ለማፍቀርም ለመተኛትም ለሁሉም ነገር ዋይ,0,0,0,0,0,0,هر انسانی مانند کیمره باشد، دوست داشتن و نفرت را در درون خود نگه می‌دارد و از این کار لذت می‌برد. عشق زینب ساکت است، بسیار سریع برای دوست داشتن، خوابیدن و همه چیز.,[],0
2274,amh_train_track_a_02275,ሥራው ይኸው ከሆነስ? ማገዳደል! ለማበታተን ግብዓት የሚሆነውን ሁሉ ማስፈፀም ሥራዬ ብሎ እንደያዘው ድንገት አጣሽው እንዴ?,1,1,0,0,0,0,کارش اگر این باشد؟ مبارزه! برای پرت کردن حواس، انجام هر کاری که ممکن است ورودی ایجاد کند، کار من است. چگونه ناگهان آن را گم کردی؟,"['anger', 'disgust']",2
2275,amh_train_track_a_02276,በጣም የሚገርም ነው። እንደ አንተ አይነቱ አጋስስ በአገሪቱ በየቦታው ተሰግስጎ ነው ሕይወታችንን ያከበደው። እንደዚህ አይነቱ ዜና እዉነት ቢሆን ኖሮ አንተም በዚህ ሰአት ሲኦል ነበረክ።,0,1,0,0,0,0,بسیار شگفت‌انگیز است. مانند تو، خائنین در سراسر کشور زندگی ما را تباه کرده‌اند. اگر چنین خبری واقعیت داشت، تو نیز در این لحظه در جهنم بودی.,['disgust'],1
2276,amh_train_track_a_02277,Ant Zer በህዝብ ተስፋ አይቆረጥም አተሳሰብ የለሽ አድር ባይ ስብእና የለሽ ተንቀሳቃሽ ሬሳ ከንቱ ስለ ህዝብ ምን አውቀህ ነው የምታውራው ዝም ብትል ይሻልሀል ዝም ባለ አፍ ዝምብ አይገባም ጭቃ ክፉ ተናግረህ ሰውን ክፉ አታናግር,1,1,0,0,0,0,Ant Zer در میان مردم امید قطع نمی‌شود. تفکر بی‌پایان، روح بی‌جان، جسد متحرک بی‌روح. دربارهٔ مردم چه می‌دانی که صحبت می‌کنی؟ بهتر است ساکت بمانی. دهان ساکت مگس را نمی‌گیرد. گل بدگو، با انسان بد حرف نزن.,"['anger', 'disgust']",2
2277,amh_train_track_a_02278,አሰላም አለይኩም ወረቱላሂ ወበረካቱ ማሻአ አላህ ጥሩ ትሰረራለህ ግን ሺው የለህም ዜና ሰትሰራ ቃላት አትደገጋግም የጻፍከውን ቀልጠፍ ባለ መልኩ አንብብ አስተያየት አታብዛ ቆፍጠን ቆምጨጨጭ ብታደርግ እነደ ግል አሰተያየት በርታ,0,0,0,1,0,0,سلام علیکم و رحمت الله و برکاته. ماشاءالله خوب پیش می‌روی، اما چیزی نداری که خبر بدهی. کلمات را تکرار نکن. آنچه نوشته‌ای را با دقت بخوان. نظر زیاد نده. اگر ساکت شوی، بهتر است مثل یک نظر شخصی.,['joy'],1
2278,amh_train_track_a_02279,የጎንደር ሴት አልጋላይ እንጂ ትዊተር ላይ አያምርባትም። ሁሉም እንደየችሎታችን ብሆን መልካም ነዉ።,0,1,0,0,0,0,زن گوندری فقط در رختخواب زیباست، نه در توییتر. اگر همه بر اساس توانایی‌های خود عمل کنند، خوب است.,['disgust'],1
2279,amh_train_track_a_02280,ለስራ ያላት ፍላጎት ደስ ይላል ቴሌግራም ቁጥሯን ልትልክልኝ ትችላለህ ፋቃደኛ ከሆነች ማስታወቂያ መስራት ከፈለገች,0,0,0,1,0,0,علاقه‌اش به کار خوشحال کننده است. اگر مایل هستی، می‌توانی شماره تلگرامش را برایم بفرستی. اگر علاقه‌مند باشد، می‌خواهد تبلیغات انجام دهد.,['joy'],1
2280,amh_train_track_a_02281,የኔምእሷን ሳይ እንባዬን መቆጠጣር ያቅተኛል,0,0,0,0,1,0,من نیز نمی‌توانم اشک‌هایم را نگه دارم.,['sadness'],1
2281,amh_train_track_a_02282,ኧረ የኢትዩጵያ ነጋዴ እጅግ ክፉ ጨካኝ አውሬ ሰው በላወች ናቸው በተለይ የተማሩት ። እኔ ከወር በፊት አምባሳደር ጥግ ካለ ፈርማሲ መቶ ብር ሸጠውልኛል የግድ ስለሆነብኝም ገዝቻለሁ ።,1,1,0,0,0,0,اوه، تاجر اتیوپیایی بسیار شرور و وحشی است. به خصوص آن‌هایی که تحصیل کرده‌اند. من یک ماه پیش از داروسازی در کنار سفارت صد بریل خریدم چون مجبور بودم و خریدم.,"['anger', 'disgust']",2
2282,amh_train_track_a_02283,ትክክል መታከምና እረፍት ማግኘት አለባቸው ግን ጨርሶ እንዳይወድቁ መስራትም ጥሩ ነው,0,0,0,0,0,0,درست استراحت کردن و آرامش یافتن ضروری است، اما خوب است که مراقب باشند تا کاملاً سقوط نکنند.,[],0
2283,amh_train_track_a_02284,በጣም የሚገርም አይን ያወጣ ጉቦኝነት በውሀና ፍሳሽ ሰራተኞች። የውሀ ተራ በማሳለፍ ሕዝብን እያሰቃዩ ገንዘብ ካልከፈላችሁ ውሀ አንከፍትም። 72 አካባቢ 10 ቀን ያለውሀ!,1,0,0,0,1,1,بسیار شگفت‌انگیز و تکان‌دهنده است که کارگران آب و فاضلاب در حالی که مردم را با قطع آب آزار می‌دهند، پول دریافت نمی‌کنند. اگر پول نپردازید، آب را باز نخواهیم کرد. ۷۲ منطقه به مدت ۱۰ روز بدون آب!,"['anger', 'sadness', 'surprise']",3
2284,amh_train_track_a_02285,እንዳንተ የሚያስቀኝ ሰው የለም ራስታው።እረ እንደው ጉዴ ደግሞ የምን ዲቃላ ነው ምትለው የተመታህ እኛ ኢትዮጵያውያን ጥርት ያልን እንጅ የተዳቀልን አይደለንም ያንተን አናውቅም ደግሞ እንስሳት ነው ያሳደጓቸው እረ ጉዴ ምኑ ነህ ውይይይ እረ ወዲያ,0,1,0,0,0,0,هیچ کس مثل تو نیست، رستاو. آره، درسته، گودا، ما اتیوپیایی‌ها ضعیف هستیم اما شکست خورده نیستیم. ما تو را نمی‌شناسیم و حیواناتی هستیم که آنها را تربیت کرده‌ای؟ آره، گودا، تو کیستی؟ وای وای وای، آره، همین‌طور است.,['disgust'],1
2285,amh_train_track_a_02286,ኢየሱስ የምተዉ ቤሔር ለይቶ ነው።መጀመረያ ሀዋራያትንሰልክ ሂዱ ወንጌልን ሰበኩ ነው ያለው መጀመረያ ሰልጣን ከመሰጣጣት ይቅ ወንጌልን ብኮኮፅድቅን መሻት ከዛ የተጠማሀውን ሰልጣን(ፅድቅ,0,1,0,0,0,0,عیسی مسیح پیام انجیل را به مردم رساند. او ابتدا شاگردان خود را فرستاد تا این خبر خوش را پخش کنند و عدالت را برقرار سازند. سپس، کسانی که گمراه شده بودند را هدایت کرد و آنها را به راه راست بازگرداند.,['disgust'],1
2286,amh_train_track_a_02287,እንዴት እንዴት ሆነን በአንድ አገር ውስጥ እንደኖርን ግርምት ነው የሚፈጥርብኝ አሁንም እኮ አማራ አርደው ደሙን በኩባያ የሚጠጡ አውሬዎች እኮ አሉ,1,1,0,0,1,0,چگونه چگونه شدیم که در یک کشور زندگی می‌کنیم، این برایم عجیب است. هنوز هم امارا را کشته و خونشان را با فنجان می‌نوشند، حیوانات وحشی وجود دارند.,"['anger', 'disgust', 'sadness']",3
2287,amh_train_track_a_02288,Gech Gech እናንተ በምናችው ይቀናል አስተሳሰባችውሁ የወረደ,0,1,0,0,0,0,گچ گچ، شما به آنچه می‌گوییم گوش دهید و فکر کنید که چه چیزی نازل شده است.,['disgust'],1
2288,amh_train_track_a_02289,ይህንንን ሁሉ የሰው ሕይወት መጥፋትና ንብረት ውድመት ለምን አስፈለገ?,1,0,0,0,0,0,چرا این همه از دست دادن زندگی انسان‌ها و تخریب اموال ضروری بود؟,['anger'],1
2289,amh_train_track_a_02290,ምሰኪን ህጻናት በምን አበሳቸው ይህሁሉ ግፍ ይፈጸምባቸዋል ህጻናት ማፈን ህጻናት መግደል በተደጋጋጋሜ እየተከሰተ ነው ኢትዮጵያ ላይ😭😭😭,0,0,0,0,1,0,کودکان بی‌گناه به چه گناهی این همه ظلم را تحمل می‌کنند؟ کشتن و آزار کودکان بارها و بارها در اتیوپی اتفاق می‌افتد 😭😭😭,['sadness'],1
2290,amh_train_track_a_02291,የኔ ልጅ አይዞሽ መከራ ያልፋል ሁሉም የዘራውን ያጭዳል,0,0,0,0,1,0,فرزندم، رنج نمی‌کشد و همه آنچه کاشته شده را از بین می‌برد.,['sadness'],1
2291,amh_train_track_a_02292,ሚሊዮን ኤፍሬም ለካሥ አንደርሦ ያለ ሰው አለወይ የዶክተር አብይን ድንቅ ሰው መሆንና ድንቅ የተረዳ በጣም የሚገርሙ ኖት እርሶም የተከበሩ ኖት ለፃፉት ግጥም አናመሠግኖታለን እግዚአብሔር ይባርኮት የሚገርም ግጥም ነው,0,0,0,1,0,1,میلیون افرم برای کاش اندرسو آیا شخصی وجود دارد که دکتر ابین را به عنوان یک فرد شگفت‌انگیز و بسیار فهمیده ببیند؟ آنها نیز مورد احترام هستند. ما برای شعر نوشته شده تشکر می‌کنیم. خداوند او را برکت دهد. این یک شعر شگفت‌انگیز است.,"['joy', 'surprise']",2
2292,amh_train_track_a_02293,ህወሓት ከአሸባሪነት ሊነሳ ነው። 27 ዓመት ሙሉ የሰሩት ግፍ፣ ሙስና እንዲሁም በሰሜን እዝ ላይ ዘግናኝ የሆነ ድርጊት የፈፀመው ሁሉ ሊሰረ,0,1,0,0,1,0,حزب الوطنی (ህወሓት) از تروریسم برمی‌خیزد. 27 سال کامل که ظلم، فساد و همچنین اقدامات وحشتناکی در شمال انجام داده است، همه باید محاکمه شوند.,"['disgust', 'sadness']",2
2293,amh_train_track_a_02294,Ermias Yoseph ስደተኛ መቃብር አነፍናፊ ነሃ ወደ ማዳጋስካርህ ተመለስ ምድረ ደነዝ,0,1,0,0,0,0,ارمیاس یوسف، تو یک گوربان مهاجر هستی، به ماداگاسکار خودت بازگرد.,['disgust'],1
2294,amh_train_track_a_02295,አንቴ የተራራው ዲቃላ ዝም ብትል አይሻልህም,1,1,0,0,0,0,آنتی، سکوت کردن در برابر دیکتاتوری کوهستان برای تو خوب نیست.,"['anger', 'disgust']",2
2295,amh_train_track_a_02296,ፕራንክ እያላችሁ ሰይጣን አታስገቡ ሰይጣን እንዲህ አይነት መጃጃጃል ይወዳል,0,1,0,0,0,0,پراک نکنید، شیطان را وارد نکنید. شیطان این نوع شوخی‌ها را دوست دارد.,['disgust'],1
2296,amh_train_track_a_02297,ማነሽ በስሜት እና በጩኸት ሚፈጠር ነገር አለ ብለሽ የምታምኚ ከሆነ ስሜታዊ ነሽ ማለት ነው።ሰሞኑን እንደ ባለፈው ሰሞን እያየሺው ያልፋል።,0,0,0,0,0,0,اگر باور داری که چیزی در احساسات و گریه ایجاد می‌شود، پس تو فردی حساس هستی. اخیراً مانند گذشته به نظرت می‌گذرد.,[],0
2297,amh_train_track_a_02298,ሙስሊም መሆን መታደል ነውኮ ጀግንነትንም ከኛ ጋር ነው መሳሪያ የያዘን ወራሪ በድንጋይ የያሚሯሩጡ ናቸውኮ ሞ ት ለወራሪዋ,0,0,0,1,0,0,مسلمان بودن شجاعت است و سلحشوری با ماست. مهاجمی که اسلحه به دست دارد، با سنگ پرتاب می‌شود و مرگ برای مهاجم است.,['joy'],1
2298,amh_train_track_a_02299,ይሄ ግሩም ዜና ነው ደግሞም በጠዋት በሲሳይ አጌና አንደበት በመስማቴ ቀኔን ልዩ ያደርገዋል የምንገዳደልበት እንቆቅልሽ በዚህ መልኩ ከተፈታ ሌላው ቀላል ነው,0,0,0,1,0,0,این خبر عالی است و همچنین صبح هنگام با شنیدن آن از زبان سیسای آگنا، روزم را خاص می‌کند. اگر معمایی که با آن دست و پنجه نرم می‌کنیم به این شکل حل شود، بقیه کارها ساده خواهد بود.,['joy'],1
2299,amh_train_track_a_02300,መንግሥት አጭበርባሪ ቀጣፊ ሌባ ገዳይ ጨፍጫፊ ነውዋናው ዋሾው ህፃኑ ጠምሩ ራሱ ነው,1,1,0,0,0,0,دولت یک دزد قاتل و فریبکار است که کودک را مسموم کرده و خودش مقصر است.,"['anger', 'disgust']",2
2300,amh_train_track_a_02301,ወራዳ ሲሞት እንኳን ሞተ ብለህ ውስኪ ከፍታችሁ ሰትረጬ አልነበረ የሱ ሞት ይሻላል ቆመህ ከምትሄደው,1,1,0,0,0,0,ورادا وقتی مُرد، حتی اگر بگویی که او مرده است، بلند نشدی و گریه نکردی. مرگش بهتر بود تا اینکه ایستاده باشی و بروی.,"['anger', 'disgust']",2
2301,amh_train_track_a_02302,ዱሮም ከ አህያ ሌላ ነገር አይጠበቅም,0,1,0,0,0,0,دوروم جز از الاغ چیز دیگری انتظار نمی‌رود.,['disgust'],1
2302,amh_train_track_a_02303,ህወሓት የምርጫ ቦርድ ውሳኔ ‘ከፕሪቶሪያው ስምምነት ውጪ ነው’ በማለት ተቃወመ,0,0,0,0,0,0,"حزب حودگه تصمیم هیئت انتخابات را با بیان اینکه ""خارج از توافق پریتوریا است"" رد کرد.",[],0
2303,amh_train_track_a_02304,ወይኔ የኔ ምስኪን ጄብዴት ስቃይ እና እንግልቱ በጣም ያሳዝነኛል,0,0,0,0,1,0,واینه، رنج و اندوه جبتدتِ فقیر من مرا بسیار غمگین می‌کند.,['sadness'],1
2304,amh_train_track_a_02305,ቴፊክ ነፍስ ይማር አቃጥለኸንም አልቀረህ ተገላገልን በስተመጨረሻ እስኪ ደስ ያላችሁ በሞሞቱ   አዚዜና ጀቭዴት ስለተገናኙ በጣም ደስ ብሎኛል የኔ ዉዶች,0,0,0,1,0,0,تکفیک نفس یاد بگیر، حتی اگر ما را سوزاندی و ترک نکردی، در پایان خوشحال باشید که با موموتو آشنا شدید. از اینکه آزیزه و جودیت به هم رسیدند بسیار خوشحالم، دوستان عزیزم.,['joy'],1
2305,amh_train_track_a_02306,አንበሳ ነኝ ባይ ድመቶችን እንደዚህ ስርአት ማስያዝ አማራጭ የሌለው መፋትሄ ነው።,1,0,0,0,0,0,من یک شیر هستم و گربه‌ها را اینگونه شکار می‌کنم. این تنها راه ممکن برای زنده ماندن است.,['anger'],1
2306,amh_train_track_a_02307,ሳምሪየ የኔ ጨዋ እግዚአብሔር ይባርካቹ የእናትን ደስታ ማየት ደስ ይላል,0,0,0,1,0,0,سامریه، عزیز من، خداوند تو را برکت دهد. دیدن شادی مادرت خوشحالم می‌کند.,['joy'],1
2307,amh_train_track_a_02308,አላህየ ሰላሙን አምጣልን ከጨቅ አውጣን በእስራኤል እና በሀማስ መካከል ያለህ ሚዛናዊነት ጥሩ እሚባል ነው ብየ አስባለሁ ግን እስራኤል በምፈፅመው ወጀል አላህ አብሮ እንዳያጠፋህ ሀገሯን ለቀህ ብወጣ እሚል አስተያየት አለኝ አላህ በዳዮችን አይዶወድም,0,0,1,0,0,0,خداوند صلح را برقرار کند و ما را از تاریکی نجات دهد. من فکر می‌کنم که تعادل بین اسرائیل و حماس خوب است، اما نظر من این است که اگر اسرائیل به جنایاتی که مرتکب می‌شود ادامه دهد، خداوند ممکن است همراه تو نباشد و کشورت را از دست بدهی. خداوند ظالمان را دوست ندارد.,['fear'],1
2308,amh_train_track_a_02309,አለም ድምጽህ ኢንቨስት ቢደረግ አትራፊ ነው ምርጥ ጋዜጠኛ,0,0,0,1,0,0,جهان به صدای تو نیاز دارد، سرمایه‌گذاری کن، بهترین روزنامه‌نگار.,['joy'],1
2309,amh_train_track_a_02310,Faysel Sherif ቦኃላ እንዳታላዝን በሰው ሞት በጦርነት የሚደሰት ሰይጣን ብቻ ነው የሀገራችን አይበቃም ወይ !!!,1,0,0,0,0,0,فیصل شریف: تنها شیطانی است که از مرگ انسان‌ها و جنگ لذت می‌برد، کشور ما به این چیزها نیاز ندارد!!!,['anger'],1
2310,amh_train_track_a_02311,ይዘገያል እንጂ አህያ የጅብ ናት,0,0,0,0,0,0,"این جمله به زبان امهری است و ترجمه آن به فارسی اینگونه است: ""متوقف می‌شود، اما الاغ از شیر است.""",[],0
2311,amh_train_track_a_02312,ሀገር ያዋረደና የተዋረደ የበሻሻ አጭበርባሪ ዱርየ,0,1,0,0,0,0,کشوری که ما را به خود جذب کرد و یک ماجراجوی وحشیِ سرسخت بود.,['disgust'],1
2312,amh_train_track_a_02313,ተስፋየ ገብረ እባብ በምድር የለም ሞቷል በሰማይ ደሞ ገሀነም ውስጥ ያስገባው መጥፎው ሁሉ ለሱ ይሁን እሱን ለሚከተሉትም እንደዛው ሞት ለነሱ ይሁን,1,1,0,0,0,0,امید من، گبره ابهب، در زمین وجود ندارد. او مرده است و در آسمان نیز وارد جهنم شده است. هر چیز بدی که برای او بوده باشد، همچنین مرگ برای کسانی که از او پیروی می‌کنند نیز باشد.,"['anger', 'disgust']",2
2313,amh_train_track_a_02314,አዲስ አበባ ውስጥ ፍቅረኛውን በእሳት አቃጥሎ ለሞት ያበቃት ተከሳሽ ሞት ተፈረደበት Ethiopia AddisAbaba,0,0,0,0,0,0,در آدیس آبابا، متهمی که معشوقه‌اش را با آتش سوزاند و به قتل رساند، به اعدام محکوم شد.,[],0
2314,amh_train_track_a_02315,Tomase Apostolic አታማልድም የሚል የመፅሐፍ ቅዱስ ጥቅስ አውጣልኝ,0,0,0,0,0,0,"توماس رسولی گفت: ""تو مرا گمراه نخواهی کرد"" و این یک نقل قول از کتاب مقدس است.",[],0
2315,amh_train_track_a_02316,ክሪስቲያኖ ሮናልዶ የባይናንስ ማስታወቂያ በመሥራቱ የ1 ቢሊዮን ዶላር ክስ ተመሠረተበት,0,0,0,0,0,0,کریستیانو رونالدو به دلیل ساخت تبلیغات برای بایننس با یک میلیارد دلار شکایت مواجه شد.,[],0
2316,amh_train_track_a_02317,እስካልተነቀለ ድረስ ተመልሶ መጣቱ አይቀርም እህቴ እዴዚህ ብላ ብላ አሁን አስነቅላ አተፈች ብታስነቅይ ይሻላል በመጣ ስአት ስቃይ ነው የሚሆንብሽ,0,0,0,0,0,0,تا زمانی که جدا نشده‌ای، بازگشت تو حتمی است. خواهرم، این‌گونه بگو و ادامه بده. حالا اگر مرا به گریه بیاندازی بهتر است، زیرا در زمان آمدن درد خواهد بود که برایت اتفاق می‌افتد.,[],0
2317,amh_train_track_a_02318,አይይ ያከብሩት ሰው ሲወርድ የማየት ያህል የሚያሳዝን እኰ የለም ምነው ይህን ያህል ተዝረከረኩ ያሳዝናል ትላንት ለኢትዮጲያ በክብር የቆሙ ሰውየ ኢትዮጲያን ለማድረስ ቆርጠው ተነሱ,0,0,0,0,1,0,آیا فردی که او را گرامی می‌دارید، وقتی سقوط کند، به اندازه‌ای ناراحت کننده نیست که ببینید. چرا اینقدر مضطرب شدم؟ دیروز کسی که با افتخار برای اتیوپی ایستاده بود، برخاست تا اتیوپی را به پیش ببرد.,['sadness'],1
2318,amh_train_track_a_02319,የአብርሃም፣የያዕቆብ፣የይስሐቅ አምላክ ማለትና አብርሃም ሆይ ያዕቆብ ሆይ ይስሐቅ ሆይ ማልድልኝ ማለት አንድ አይደለም።,0,0,0,0,0,0,"خدای ابراهیم، یعقوب و اسحاق بودن به این معنا نیست که بگوییم ""ابراهیم""، ""یعقوب"" یا ""اسحاق"".",[],0
2319,amh_train_track_a_02320,አርቶዶክስ ተዋህዶን ለማሸማቀቅ የተጓዝክበት ጉዞ ይገርማል ወይ ናትናኤል እግዚአብሄር ይክፈልህ የድሃ እንባ እና ልቅሶ ባንተ በልጆችህ እና በዘር ዘርህ ይሁን,1,1,0,0,1,0,سفر شما برای درک ارتدوکس تواهدو شگفت‌انگیز است، ناتنائل. خداوند به شما پاداش دهد. اشک فقرا و گریه‌ها بر شما، فرزندانتان و نسل‌های آینده‌تان باشد.,"['anger', 'disgust', 'sadness']",3
2320,amh_train_track_a_02321,ነብዩ መሀመድ ላይ ቆሻሻ ሲጥሉ ነበር ይሁዳ ማለት በቃ ይቺ አለም በፈተና የተሞላች ናት,1,0,0,0,0,0,نبی محمد (ص) پر جب گندگی پھینکی جا رہی تھی، یہود کہتے تھے: بس کافی ہے، یہ دنیا آزمائشوں سے بھری ہوئی ہے۔,['anger'],1
2321,amh_train_track_a_02322,እርሶ የአቶ ገመዳ ልጅ ምንሊክ ዛሬም ንጉስ ነው ካሉ ቦሃላ ሚያስገርም ነገር አለ እንዴ ?,0,0,0,0,0,1,او پسر آتو گمدا، منلیک است که امروز نیز پادشاه است. اگر از بوهالا بپرسید، آیا چیز شگفت‌انگیزی وجود دارد؟,['surprise'],1
2322,amh_train_track_a_02323,ደስታ የራቃት የቤተልሔም ከተማ,0,0,0,0,1,0,دستا، شهر دورافتاده بیت‌لحم,['sadness'],1
2323,amh_train_track_a_02324,ሁላችሁም ለጦርነት ተዘጋጁ እያላችሁ የትግራይን ሕዝብ ለጦርነት ማግዱት ያልታደለ በራሡ ተወላጅ ሞት የተፈረደበት ዛሬን እንኳን እፎይታ እንዳያገኝ እየተደረገ ነው።,1,0,0,0,1,0,همه شما برای جنگ آماده شده‌اید و در حالی که مردم تیگرای را به سمت جنگ می‌رانید، امروز نیز مرگی ناخواسته بر او تحمیل می‌شود تا آرامشی نیابد.,"['anger', 'sadness']",2
